Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
22/03/2023 9:50:41,450,14.5,56,998.3
22/03/2023 9:51:41,436,14.5,56,998.3
22/03/2023 9:52:41,428,14.5,56,998.3
22/03/2023 9:53:41,418,14.5,56,998.4
22/03/2023 9:54:41,442,14.5,56,998.4
22/03/2023 9:55:41,431,14.5,56,998.3
22/03/2023 9:56:41,441,14.5,56,998.4
22/03/2023 9:57:41,436,14.5,56,998.4
22/03/2023 9:58:41,435,14.5,56,998.4
22/03/2023 9:59:41,442,14.5,56,998.4
22/03/2023 10:00:41,432,14.5,56,998.5
22/03/2023 10:01:41,444,14.5,56,998.5
22/03/2023 10:02:41,450,14.5,56,998.4
22/03/2023 10:03:41,428,14.5,56,998.6
22/03/2023 10:04:41,441,14.6,56,998.6
22/03/2023 10:05:41,442,14.6,56,998.6
22/03/2023 10:06:41,443,14.6,56,998.7
22/03/2023 10:07:41,447,14.6,56,998.7
22/03/2023 10:08:41,434,14.6,56,998.7
22/03/2023 10:09:41,435,14.6,56,998.5
22/03/2023 10:10:41,449,14.6,56,998.7
22/03/2023 10:11:41,446,14.6,56,998.7
22/03/2023 10:12:41,453,14.6,56,998.8
22/03/2023 10:13:41,444,14.6,56,998.7
22/03/2023 10:14:41,436,14.6,56,998.9
22/03/2023 10:15:41,441,14.6,56,998.9
22/03/2023 10:16:41,443,14.7,56,998.9
22/03/2023 10:17:41,442,14.7,56,998.9
22/03/2023 10:18:41,434,14.7,56,998.8
22/03/2023 10:19:41,422,14.7,56,998.9
22/03/2023 10:20:41,452,14.7,56,999
22/03/2023 10:21:41,427,14.7,56,999
22/03/2023 10:22:41,440,14.7,56,999
22/03/2023 10:23:41,438,14.7,56,999.1
22/03/2023 10:24:41,442,14.7,56,999.1
22/03/2023 10:25:41,441,14.7,56,999.1
22/03/2023 10:26:41,442,14.7,56,999
22/03/2023 10:27:41,433,14.7,56,999.1
22/03/2023 10:28:41,445,14.7,56,999.2
22/03/2023 10:29:41,448,14.7,56,999.2
22/03/2023 10:30:41,446,14.7,56,999.2
22/03/2023 10:31:41,441,14.7,56,999.2
22/03/2023 10:32:41,430,14.7,55,999.3
22/03/2023 10:33:41,434,14.8,55,999.3
22/03/2023 10:34:41,448,14.8,55,999.3
22/03/2023 10:35:41,438,14.8,55,999.3
22/03/2023 10:36:41,434,14.8,55,999.3
22/03/2023 10:37:41,453,14.8,55,999.4
22/03/2023 10:38:41,443,14.8,55,999.4
22/03/2023 10:39:41,449,14.8,55,999.4
22/03/2023 10:40:41,461,14.8,55,999.4
22/03/2023 10:41:41,454,14.8,55,999.5
22/03/2023 10:42:41,452,14.8,55,999.4
22/03/2023 10:43:41,440,14.8,55,999.5
22/03/2023 10:44:41,454,14.8,55,999.5
22/03/2023 10:45:41,451,14.8,55,999.6
22/03/2023 10:46:41,433,14.8,55,999.6
22/03/2023 10:47:41,447,14.8,55,999.5
22/03/2023 10:48:41,456,14.9,55,999.6
22/03/2023 10:49:41,450,14.8,55,999.6
22/03/2023 10:50:41,440,14.8,55,999.6
22/03/2023 10:51:41,444,14.9,55,999.7
22/03/2023 10:52:41,455,14.9,55,999.6
22/03/2023 10:53:41,444,14.9,55,999.7
22/03/2023 10:54:41,445,14.9,54,999.6
22/03/2023 10:55:41,450,14.8,54,999.8
22/03/2023 10:56:41,447,14.9,54,999.8
22/03/2023 10:57:41,443,14.9,54,999.8
22/03/2023 10:58:41,441,14.9,54,999.8
22/03/2023 10:59:41,444,14.9,54,999.8
22/03/2023 11:00:41,437,14.9,54,999.9
22/03/2023 11:01:41,448,14.9,54,999.9
22/03/2023 11:02:41,449,14.9,54,999.9
22/03/2023 11:03:41,443,14.9,54,999.9
22/03/2023 11:04:41,454,14.9,54,999.9
22/03/2023 11:05:41,426,14.9,54,1000
22/03/2023 11:06:41,430,14.9,54,999.9
22/03/2023 11:07:41,450,14.9,54,1000
22/03/2023 11:08:41,455,14.9,54,1000
22/03/2023 11:09:41,451,15,54,1000
22/03/2023 11:10:41,455,15,54,1000
22/03/2023 11:11:41,447,15,54,1000.2
22/03/2023 11:12:41,439,15,54,1000
22/03/2023 11:13:41,439,15,54,1000.1
22/03/2023 11:14:41,458,15,54,1000.1
22/03/2023 11:15:41,458,15,54,1000.1
22/03/2023 11:16:41,452,15,54,1000.3
22/03/2023 11:17:41,439,15,54,1000.2
22/03/2023 11:18:41,459,15.1,54,1000.3
22/03/2023 11:19:41,476,15.1,54,1000.2
1/4/2023 21:20,418,21.8,42,
1/4/2023 21:21,443,21.8,42,
1/4/2023 21:22,434,21.8,41,
1/4/2023 21:23,428,21.8,41,
1/4/2023 21:24,439,21.8,42,
1/4/2023 21:25,436,21.8,42,
1/4/2023 21:26,419,21.8,42,
1/4/2023 21:27,438,21.8,42,
1/4/2023 21:28,430,21.8,42,
1/4/2023 21:29,423,21.8,42,
1/4/2023 21:30,438,21.8,42,
1/4/2023 21:31,426,21.8,41,
1/4/2023 21:32,450,21.8,41,1011.1
1/4/2023 21:33,434,21.8,41,1011.1
1/4/2023 21:34,445,21.8,42,1011.2
1/4/2023 21:35,433,21.8,41,1011.1
1/4/2023 21:36,438,21.8,41,1011.1
1/4/2023 21:37,419,21.8,41,1011.1
1/4/2023 21:38,418,21.8,41,1011.1
1/4/2023 21:39,433,21.8,41,1011.1
1/4/2023 21:40,450,21.8,41,1011.2
1/4/2023 21:41,422,21.8,41,1011.2
1/4/2023 21:42,434,21.8,41,1011.2
1/4/2023 21:43,431,21.8,41,1011.2
1/4/2023 21:44,433,21.8,41,1011.2
1/4/2023 21:45,436,21.8,41,1011.1
1/4/2023 21:46,445,21.8,41,1011.2
1/4/2023 21:47,431,21.8,42,1011.1
1/4/2023 21:48,434,21.8,42,1011.1
1/4/2023 21:49,428,21.8,42,1011.2
1/4/2023 21:50,424,21.8,42,1011.2
1/4/2023 21:51,423,21.8,42,1011.3
1/4/2023 21:52,424,21.8,42,1011.2
1/4/2023 21:53,443,21.8,42,1011.1
1/4/2023 21:54,425,21.8,42,1011.1
1/4/2023 21:55,433,21.8,42,1011.2
1/4/2023 21:56,446,21.8,42,1011.2
1/4/2023 21:57,446,21.8,42,1011.2
1/4/2023 21:58,427,21.8,42,1011.3
1/4/2023 21:59,435,21.8,42,1011.2
1/4/2023 22:00,435,21.8,42,1011.2
1/4/2023 22:01,443,21.8,42,1011.2
1/4/2023 22:02,443,21.8,42,1011.2
1/4/2023 22:03,440,21.8,42,1011.3
1/4/2023 22:04,428,21.8,42,1011.3
1/4/2023 22:05,429,21.9,42,1011.3
1/4/2023 22:06,432,21.8,42,1011.2
1/4/2023 22:07,437,21.8,42,1011.3
1/4/2023 22:08,421,21.8,42,1011.3
1/4/2023 22:09,429,21.8,42,1011.4
1/4/2023 22:10,425,21.8,42,1011.3
1/4/2023 22:11,422,21.8,42,1011.3
1/4/2023 22:12,430,21.8,42,1011.3
1/4/2023 22:13,430,21.8,42,1011.4
1/4/2023 22:14,420,21.8,42,1011.3
1/4/2023 22:15,439,21.8,42,1011.3
1/4/2023 22:16,445,21.8,42,1011.3
1/4/2023 22:17,428,21.8,42,1011.3
1/4/2023 22:18,420,21.8,42,1011.3
1/4/2023 22:19,427,21.8,43,1011.4
1/4/2023 22:20,422,21.8,42,1011.3
1/4/2023 22:21,426,21.8,42,1011.3
1/4/2023 22:22,429,21.8,42,1011.2
1/4/2023 22:23,439,21.8,43,1011.2
1/4/2023 22:24,439,21.8,43,1011.2
1/4/2023 22:25,421,21.8,43,1011.3
1/4/2023 22:26,425,21.8,43,1011.2
1/4/2023 22:27,421,21.8,43,1011.2
1/4/2023 22:28,435,21.8,43,1011.1
1/4/2023 22:29,435,21.8,43,1011.2
1/4/2023 22:30,417,21.9,43,1011.1
1/4/2023 22:31,454,21.8,43,1011.2
1/4/2023 22:32,440,21.8,43,1011.2
1/4/2023 22:33,419,21.8,42,1011.2
1/4/2023 22:34,449,21.9,42,1011.2
1/4/2023 22:35,437,21.9,43,1011.1
1/4/2023 22:36,429,21.9,43,1011.1
1/4/2023 22:37,433,21.8,43,1011.1
1/4/2023 22:38,437,21.8,43,1011.1
1/4/2023 22:39,437,21.8,43,1011
1/4/2023 22:40,437,21.8,43,1011
1/4/2023 22:41,446,21.8,43,1011
1/4/2023 22:42,422,21.8,43,1011.1
1/4/2023 22:43,417,21.8,43,1011
1/4/2023 22:44,429,21.8,43,1011.1
1/4/2023 22:45,432,21.8,43,1011
1/4/2023 22:46,438,21.8,43,1011
1/4/2023 22:47,432,21.8,43,1011
1/4/2023 22:48,424,21.8,43,1010.9
1/4/2023 22:49,437,21.8,43,1010.9
1/4/2023 22:50,445,21.8,43,1010.9
1/4/2023 22:51,433,21.8,43,1010.9
1/4/2023 22:52,429,21.8,43,1010.9
1/4/2023 22:53,434,21.8,43,1010.9
1/4/2023 22:54,419,21.8,43,1010.9
1/4/2023 22:55,439,21.8,43,1010.9
1/4/2023 22:56,428,21.8,43,1010.9
1/4/2023 22:57,434,21.8,43,1010.9
1/4/2023 22:58,421,21.8,43,1010.9
1/4/2023 22:59,430,21.9,43,1010.9
1/4/2023 23:00,437,21.8,43,1010.9
1/4/2023 23:01,441,21.9,43,1010.9
1/4/2023 23:02,435,21.8,43,1010.8
1/4/2023 23:03,438,21.8,43,1010.8
1/4/2023 23:04,442,21.8,43,1010.8
1/4/2023 23:05,427,21.8,43,1010.8
1/4/2023 23:06,449,21.8,43,1010.7
1/4/2023 23:07,427,21.8,43,1010.7
1/4/2023 23:08,431,21.8,43,1010.7
1/4/2023 23:09,433,21.8,43,1010.7
1/4/2023 23:10,442,21.8,44,1010.8
1/4/2023 23:11,422,21.8,43,1010.7
1/4/2023 23:12,429,21.8,44,1010.6
1/4/2023 23:13,440,21.8,44,1010.6
1/4/2023 23:14,456,21.8,43,1010.6
1/4/2023 23:15,450,21.8,44,1010.7
1/4/2023 23:16,454,21.8,44,1010.6
1/4/2023 23:17,435,21.8,44,1010.7
1/4/2023 23:18,427,21.8,44,1010.7
1/4/2023 23:19,438,21.8,44,1010.5
1/4/2023 23:20,417,21.8,43,1010.5
1/4/2023 23:21,434,21.8,44,1010.6
1/4/2023 23:22,438,21.8,43,1010.5
1/4/2023 23:23,443,21.8,44,1010.6
1/4/2023 23:24,438,21.8,44,1010.6
1/4/2023 23:25,433,21.8,44,1010.6
1/4/2023 23:26,441,21.8,43,1010.5
1/4/2023 23:27,437,21.8,44,1010.5
1/4/2023 23:28,428,21.8,44,1010.5
1/4/2023 23:29,445,21.8,44,1010.4
1/4/2023 23:30,446,21.8,44,1010.5
1/4/2023 23:31,438,21.8,44,1010.6
1/4/2023 23:32,447,21.8,44,1010.5
1/4/2023 23:33,431,21.8,44,1010.5
1/4/2023 23:34,428,21.8,43,1010.5
1/4/2023 23:35,452,21.9,43,1010.5
1/4/2023 23:36,430,21.8,43,1010.5
1/4/2023 23:37,432,21.8,43,1010.4
1/4/2023 23:38,451,21.8,43,1010.4
1/4/2023 23:39,444,21.9,43,1010.4
1/4/2023 23:40,442,21.8,43,1010.5
1/4/2023 23:41,430,21.8,43,1010.5
1/4/2023 23:42,444,21.8,43,1010.5
1/4/2023 23:43,451,21.8,43,1010.5
1/4/2023 23:44,421,21.8,43,1010.4
1/4/2023 23:45,443,21.8,43,1010.3
1/4/2023 23:46,425,21.8,43,1010.3
1/4/2023 23:47,420,21.8,43,1010.4
1/4/2023 23:48,433,21.8,43,1010.4
1/4/2023 23:49,442,21.8,43,1010.3
1/4/2023 23:50,448,21.8,43,1010.3
1/4/2023 23:51,415,21.8,43,1010.4
1/4/2023 23:52,439,21.8,43,1010.3
1/4/2023 23:53,445,21.8,43,1010.4
1/4/2023 23:54,429,21.8,43,1010.3
1/4/2023 23:55,449,21.8,43,1010.4
1/4/2023 23:56,438,21.8,43,1010.3
1/4/2023 23:57,441,21.8,43,1010.3
1/4/2023 23:58,432,21.8,43,1010.2
1/4/2023 23:59,434,21.8,43,1010.2
2/4/2023 0:00,431,21.8,43,1010.3
2/4/2023 0:01,428,21.8,43,1010.2
2/4/2023 0:02,435,21.8,43,1010.1
2/4/2023 0:03,438,21.9,43,1010.3
2/4/2023 0:04,433,21.8,43,1010.2
2/4/2023 0:05,430,21.9,43,1010.2
2/4/2023 0:06,438,21.9,43,1010.1
2/4/2023 0:07,435,21.8,43,1010.1
2/4/2023 0:08,442,21.8,43,1010.2
2/4/2023 0:09,442,21.8,43,1010.2
2/4/2023 0:10,448,21.8,43,1010.2
2/4/2023 0:11,429,21.8,43,1010.2
2/4/2023 0:12,432,21.8,43,1010.1
2/4/2023 0:13,452,21.8,43,1010.1
2/4/2023 0:14,437,21.8,43,1010.1
2/4/2023 0:15,431,21.8,43,1010.1
2/4/2023 0:16,449,21.8,43,1010
2/4/2023 0:17,443,21.8,43,1010.1
2/4/2023 0:18,440,21.8,43,1010
2/4/2023 0:19,425,21.8,43,1010.2
2/4/2023 0:20,431,21.8,44,1010.1
2/4/2023 0:21,430,21.8,44,1010.1
2/4/2023 0:22,454,21.8,43,1010.1
2/4/2023 0:23,427,21.8,43,1010.1
2/4/2023 0:24,445,21.8,44,1010
2/4/2023 0:25,413,21.8,44,1010.1
2/4/2023 0:26,443,21.8,43,1010
2/4/2023 0:27,432,21.8,43,1010
2/4/2023 0:28,441,21.9,43,1010
2/4/2023 0:29,431,21.9,43,1010.1
2/4/2023 0:30,425,21.8,43,1010
2/4/2023 0:31,427,21.9,44,1010.1
2/4/2023 0:32,444,21.9,43,1010
2/4/2023 0:33,434,21.9,43,1010
2/4/2023 0:34,433,21.9,44,1010
2/4/2023 0:35,417,21.9,44,1010
2/4/2023 0:36,413,21.9,44,1010.1
2/4/2023 0:37,431,21.9,44,1010
2/4/2023 0:38,451,21.8,44,1010
2/4/2023 0:39,435,21.8,44,1010
2/4/2023 0:40,433,21.8,44,1010
2/4/2023 0:41,429,21.8,44,1010
2/4/2023 0:42,401,21.8,44,1010
2/4/2023 0:43,437,21.8,44,1010
2/4/2023 0:44,435,21.8,44,1010.1
2/4/2023 0:45,433,21.8,44,1009.9
2/4/2023 0:46,434,21.8,44,1010
2/4/2023 0:47,455,21.8,44,1010
2/4/2023 0:48,435,21.8,44,1010
2/4/2023 0:49,430,21.8,44,1009.9
2/4/2023 0:50,415,21.8,44,1009.9
2/4/2023 0:51,440,21.8,44,1010
2/4/2023 0:52,441,21.8,44,1010
2/4/2023 0:53,437,21.8,44,1010
2/4/2023 0:54,444,21.8,44,1010
2/4/2023 0:55,434,21.8,44,1010
2/4/2023 0:56,418,21.8,44,1010.2
2/4/2023 0:57,430,21.8,44,1010
2/4/2023 0:58,441,21.8,44,1010
2/4/2023 0:59,447,21.8,44,1010
2/4/2023 1:00,441,21.8,44,1010
2/4/2023 1:01,432,21.8,44,1010.1
2/4/2023 1:02,439,21.8,44,1010
2/4/2023 1:03,444,21.8,45,1010.1
2/4/2023 1:04,431,21.8,44,1010.1
2/4/2023 1:05,442,21.8,44,1010
2/4/2023 1:06,428,21.8,44,1010
2/4/2023 1:07,446,21.8,45,1010
2/4/2023 1:08,448,21.8,45,1010
2/4/2023 1:09,440,21.9,45,1010
2/4/2023 1:10,443,21.8,45,1010
2/4/2023 1:11,421,21.8,45,1010
2/4/2023 1:12,434,21.8,45,1010.2
2/4/2023 1:13,414,21.8,45,1010
2/4/2023 1:14,435,21.8,45,1010.1
2/4/2023 1:15,441,21.8,45,1010
2/4/2023 1:16,446,21.9,45,1010.2
2/4/2023 1:17,443,21.8,45,1010
2/4/2023 1:18,449,21.8,45,1010
2/4/2023 1:19,421,21.8,45,1010
2/4/2023 1:20,432,21.8,45,1010
2/4/2023 1:21,458,21.8,45,1010
2/4/2023 1:22,458,21.8,45,1009.9
2/4/2023 1:23,425,21.9,45,1010
2/4/2023 1:24,449,21.8,45,1010
2/4/2023 1:25,450,21.9,45,1010.1
2/4/2023 1:26,456,21.9,45,1010
2/4/2023 1:27,446,21.8,45,1010
2/4/2023 1:28,437,21.9,45,1010
2/4/2023 1:29,438,21.9,45,1010
2/4/2023 1:30,436,21.8,45,1009.9
2/4/2023 1:31,445,21.8,45,1010
2/4/2023 1:32,442,21.8,45,1010
2/4/2023 1:33,422,21.8,45,1009.9
2/4/2023 1:34,445,21.8,45,1009.9
2/4/2023 1:35,425,21.8,45,1009.9
2/4/2023 1:36,434,21.8,45,1009.8
2/4/2023 1:37,456,21.8,45,1009.8
2/4/2023 1:38,426,21.8,45,1009.8
2/4/2023 1:39,442,21.8,45,1009.9
2/4/2023 1:40,437,21.8,45,1009.8
2/4/2023 1:41,438,21.8,45,1009.9
2/4/2023 1:42,449,21.8,45,1009.9
2/4/2023 1:43,433,21.8,45,1009.8
2/4/2023 1:44,427,21.8,45,1009.9
2/4/2023 1:45,427,21.9,45,1009.8
2/4/2023 1:46,430,21.8,45,1009.8
2/4/2023 1:47,432,21.8,45,1009.8
2/4/2023 1:48,420,21.8,45,1009.8
2/4/2023 1:49,426,21.8,45,1009.8
2/4/2023 1:50,431,21.8,45,1009.7
2/4/2023 1:51,442,21.8,45,1009.8
2/4/2023 1:52,445,21.8,45,1009.7
2/4/2023 1:53,426,21.8,45,1009.7
2/4/2023 1:54,429,21.8,45,1009.7
2/4/2023 1:55,440,21.8,45,1009.7
2/4/2023 1:56,443,21.8,45,1009.7
2/4/2023 1:57,435,21.9,45,1009.7
2/4/2023 1:58,454,21.8,45,1009.7
2/4/2023 1:59,447,21.9,45,1009.6
2/4/2023 2:00,438,21.8,45,1009.7
2/4/2023 2:01,434,21.9,45,1009.7
2/4/2023 2:02,434,21.9,45,1009.6
2/4/2023 2:03,438,21.9,45,1009.6
2/4/2023 2:04,419,21.9,45,1009.6
2/4/2023 2:05,436,21.9,45,1009.7
2/4/2023 2:06,439,21.8,45,1009.6
2/4/2023 2:07,435,21.9,45,1009.6
2/4/2023 2:08,444,21.8,45,1009.7
2/4/2023 2:09,426,21.8,45,1009.5
2/4/2023 2:10,446,21.8,45,1009.6
2/4/2023 2:11,439,21.8,45,1009.6
2/4/2023 2:12,427,21.8,45,1009.5
2/4/2023 2:13,437,21.8,45,1009.6
2/4/2023 2:14,437,21.8,45,1009.6
2/4/2023 2:15,427,21.8,45,1009.6
2/4/2023 2:16,433,21.8,45,1009.6
2/4/2023 2:17,444,21.8,45,1009.5
2/4/2023 2:18,454,21.8,45,1009.5
2/4/2023 2:19,433,21.8,45,1009.5
2/4/2023 2:20,439,21.8,45,1009.5
2/4/2023 2:21,442,21.8,45,1009.5
2/4/2023 2:22,450,21.8,44,1009.5
2/4/2023 2:23,426,21.8,44,1009.5
2/4/2023 2:24,435,21.8,44,1009.5
2/4/2023 2:25,441,21.8,44,1009.5
2/4/2023 2:26,457,21.8,44,1009.6
2/4/2023 2:27,430,21.8,44,1009.5
2/4/2023 2:28,431,21.8,44,1009.6
2/4/2023 2:29,437,21.8,44,1009.6
2/4/2023 2:30,449,21.8,44,1009.7
2/4/2023 2:31,443,21.8,44,1009.5
2/4/2023 2:32,444,21.8,43,1009.5
2/4/2023 2:33,444,21.8,43,1009.5
2/4/2023 2:34,443,21.8,43,1009.6
2/4/2023 2:35,415,21.8,43,1009.5
2/4/2023 2:36,435,21.8,43,1009.6
2/4/2023 2:37,428,21.8,43,1009.5
2/4/2023 2:38,439,21.8,43,1009.6
2/4/2023 2:39,440,21.8,43,1009.6
2/4/2023 2:40,441,21.8,43,1009.5
2/4/2023 2:41,425,21.8,43,1009.5
2/4/2023 2:42,430,21.8,43,1009.5
2/4/2023 2:43,445,21.8,43,1009.5
2/4/2023 2:44,435,21.8,43,1009.4
2/4/2023 2:45,447,21.8,43,1009.4
2/4/2023 2:46,412,21.8,43,1009.4
2/4/2023 2:47,444,21.8,43,1009.5
2/4/2023 2:48,422,21.8,43,1009.5
2/4/2023 2:49,447,21.8,42,1009.4
2/4/2023 2:50,435,21.8,42,1009.5
2/4/2023 2:51,439,21.8,42,1009.5
2/4/2023 2:52,428,21.8,42,1009.5
2/4/2023 2:53,445,21.8,42,1009.4
2/4/2023 2:54,423,21.8,42,1009.3
2/4/2023 2:55,432,21.8,42,1009.4
2/4/2023 2:56,444,21.8,42,1009.4
2/4/2023 2:57,452,21.8,42,1009.5
2/4/2023 2:58,445,21.8,42,1009.5
2/4/2023 2:59,455,21.8,42,1009.5
2/4/2023 3:00,451,21.8,42,1009.3
2/4/2023 3:01,447,21.8,42,1009.4
2/4/2023 3:02,452,21.8,42,1009.4
2/4/2023 3:03,446,21.8,42,1009.5
2/4/2023 3:04,456,21.8,42,1009.5
2/4/2023 3:05,438,21.8,42,1009.5
2/4/2023 3:06,437,21.8,42,1009.5
2/4/2023 3:07,438,21.8,41,1009.4
2/4/2023 3:08,450,21.8,41,1009.4
2/4/2023 3:09,448,21.8,41,1009.5
2/4/2023 3:10,446,21.8,41,1009.4
2/4/2023 3:11,451,21.8,41,1009.4
2/4/2023 3:12,440,21.8,41,1009.4
2/4/2023 3:13,441,21.8,41,1009.4
2/4/2023 3:14,470,21.8,41,1009.4
2/4/2023 3:15,455,21.8,41,1009.4
2/4/2023 3:16,434,21.8,41,1009.4
2/4/2023 3:17,456,21.8,41,1009.4
2/4/2023 3:18,436,21.8,41,1009.4
2/4/2023 3:19,445,21.8,41,1009.4
2/4/2023 3:20,445,21.8,41,1009.4
2/4/2023 3:21,463,21.8,41,1009.3
2/4/2023 3:22,443,21.8,40,1009.4
2/4/2023 3:23,439,21.8,40,1009.4
2/4/2023 3:24,456,21.8,40,1009.3
2/4/2023 3:25,450,21.8,40,1009.3
2/4/2023 3:26,438,21.8,40,1009.4
2/4/2023 3:27,443,21.8,40,1009.3
2/4/2023 3:28,443,21.8,40,1009.3
2/4/2023 3:29,452,21.8,40,1009.3
2/4/2023 3:30,421,21.8,40,1009.3
2/4/2023 3:31,438,21.8,40,1009.3
2/4/2023 3:32,431,21.8,40,1009.3
2/4/2023 3:33,451,21.8,40,1009.3
2/4/2023 3:34,445,21.8,40,1009.2
2/4/2023 3:35,455,21.8,40,1009.3
2/4/2023 3:36,432,21.8,40,1009.3
2/4/2023 3:37,434,21.8,40,1009.4
2/4/2023 3:38,441,21.8,40,1009.3
2/4/2023 3:39,436,21.7,40,1009.3
2/4/2023 3:40,452,21.8,40,1009.3
2/4/2023 3:41,436,21.8,40,1009.3
2/4/2023 3:42,441,21.8,40,1009.3
2/4/2023 3:43,445,21.8,40,1009.3
2/4/2023 3:44,434,21.8,39,1009.3
2/4/2023 3:45,432,21.8,40,1009.2
2/4/2023 3:46,428,21.8,39,1009.3
2/4/2023 3:47,450,21.7,40,1009.3
2/4/2023 3:48,430,21.8,39,1009.2
2/4/2023 3:49,443,21.8,39,1009.2
2/4/2023 3:50,450,21.8,39,1009.2
2/4/2023 3:51,437,21.8,39,1009.2
2/4/2023 3:52,437,21.8,39,1009.2
2/4/2023 3:53,458,21.8,39,1009.1
2/4/2023 3:54,444,21.8,39,1009.2
2/4/2023 3:55,423,21.8,39,1009.1
2/4/2023 3:56,447,21.8,39,1009.2
2/4/2023 3:57,441,21.8,39,1009.2
2/4/2023 3:58,429,21.8,39,1009.1
2/4/2023 3:59,446,21.8,39,1009.2
2/4/2023 4:00,419,21.8,39,1009.2
2/4/2023 4:01,435,21.8,39,1009.1
2/4/2023 4:02,443,21.8,39,1009.3
2/4/2023 4:03,422,21.8,39,1009.2
2/4/2023 4:04,434,21.8,39,1009.1
2/4/2023 4:05,450,21.8,39,1009.2
2/4/2023 4:06,443,21.8,39,1009.1
2/4/2023 4:07,444,21.8,39,1009.1
2/4/2023 4:08,438,21.8,39,1009.1
2/4/2023 4:09,432,21.8,39,1009.2
2/4/2023 4:10,451,21.8,39,1009.2
2/4/2023 4:11,427,21.8,39,1009.1
2/4/2023 4:12,426,21.8,39,1009.1
2/4/2023 4:13,431,21.7,39,1009.2
2/4/2023 4:14,442,21.7,39,1009.1
2/4/2023 4:15,436,21.7,39,1009
2/4/2023 4:16,449,21.8,39,1009
2/4/2023 4:17,436,21.8,39,1008.9
2/4/2023 4:18,441,21.7,39,1009
2/4/2023 4:19,432,21.7,39,1009
2/4/2023 4:20,435,21.8,39,1009
2/4/2023 4:21,445,21.7,39,1009
2/4/2023 4:22,441,21.8,39,1009
2/4/2023 4:23,434,21.8,39,1008.9
2/4/2023 4:24,439,21.8,39,1008.9
2/4/2023 4:25,434,21.8,39,1009
2/4/2023 4:26,428,21.8,39,1008.9
2/4/2023 4:27,425,21.8,39,1009
2/4/2023 4:28,434,21.8,39,1009
2/4/2023 4:29,420,21.8,39,1008.9
2/4/2023 4:30,435,21.8,39,1008.9
2/4/2023 4:31,441,21.8,39,1009.1
2/4/2023 4:32,441,21.8,39,1009
2/4/2023 4:33,426,21.8,39,1009
2/4/2023 4:34,429,21.8,39,1009
2/4/2023 4:35,418,21.8,39,1009.1
2/4/2023 4:36,421,21.8,39,1009
2/4/2023 4:37,430,21.7,39,1009
2/4/2023 4:38,435,21.7,39,1009.1
2/4/2023 4:39,436,21.7,39,1009.1
2/4/2023 4:40,450,21.7,39,1009.1
2/4/2023 4:41,431,21.7,39,1009
2/4/2023 4:42,437,21.7,39,1009.1
2/4/2023 4:43,429,21.7,39,1009.1
2/4/2023 4:44,439,21.7,39,1009
2/4/2023 4:45,417,21.8,39,1009.1
2/4/2023 4:46,434,21.8,39,1009
2/4/2023 4:47,445,21.8,39,1009
2/4/2023 4:48,427,21.8,39,1009.1
2/4/2023 4:49,441,21.8,39,1009
2/4/2023 4:50,445,21.8,39,1009
2/4/2023 4:51,435,21.8,39,1009
2/4/2023 4:52,440,21.8,39,1009.1
2/4/2023 4:53,452,21.8,38,1009.1
2/4/2023 4:54,435,21.8,38,1009.1
2/4/2023 4:55,437,21.8,38,1009.2
2/4/2023 4:56,452,21.8,38,1009.2
2/4/2023 4:57,434,21.8,38,1009.2
2/4/2023 4:58,423,21.8,38,1009.1
2/4/2023 4:59,430,21.8,38,1009
2/4/2023 5:00,419,21.8,38,1009.2
2/4/2023 5:01,425,21.8,37,1009
2/4/2023 5:02,446,21.8,38,1009.1
2/4/2023 5:03,433,21.8,38,1009.1
2/4/2023 5:04,434,21.8,37,1009
2/4/2023 5:05,453,21.8,37,1009.1
2/4/2023 5:06,425,21.8,37,1009.1
2/4/2023 5:07,432,21.8,37,1009.1
2/4/2023 5:08,432,21.7,37,1009.1
2/4/2023 5:09,434,21.7,37,1009
2/4/2023 5:10,435,21.7,37,1009.1
2/4/2023 5:11,415,21.8,37,1009
2/4/2023 5:12,444,21.8,37,1009.1
2/4/2023 5:13,436,21.8,37,1009
2/4/2023 5:14,424,21.7,37,1009.1
2/4/2023 5:15,454,21.7,37,1009
2/4/2023 5:16,422,21.7,37,1009
2/4/2023 5:17,434,21.7,37,1009
2/4/2023 5:18,435,21.7,37,1009
2/4/2023 5:19,413,21.8,37,1009.1
2/4/2023 5:20,434,21.7,37,1009
2/4/2023 5:21,434,21.7,37,1008.9
2/4/2023 5:22,440,21.7,37,1008.9
2/4/2023 5:23,429,21.7,37,1009
2/4/2023 5:24,435,21.7,37,1009
2/4/2023 5:25,451,21.7,37,1009.1
2/4/2023 5:26,416,21.7,36,1009.1
2/4/2023 5:27,446,21.7,37,1009.1
2/4/2023 5:28,435,21.7,37,1009.1
2/4/2023 5:29,443,21.7,37,1009
2/4/2023 5:30,434,21.7,37,1009
2/4/2023 5:31,443,21.7,36,1009
2/4/2023 5:32,430,21.7,36,1009
2/4/2023 5:33,433,21.7,36,1008.9
2/4/2023 5:34,429,21.7,36,1009.1
2/4/2023 5:35,440,21.7,36,1009
2/4/2023 5:36,419,21.7,36,1009
2/4/2023 5:37,449,21.7,36,1009
